,AvgSalary,City,Company,Designation,Lat,Long,Max Salary,Min Salary,Source,State,Title,_id
1869,,Washington,raag solutions,Data Analyst,38.9047,-77.0163,,,,DC,data scientist/data lakes analyst,5c09e632af11378e24f88098
1870,,Washington,"Advanced Decision Vectors, LLC",Data Scientist,38.9047,-77.0163,,,,DC,data scientist ii,5c09e632af11378e24f88099
1871,,Washington,Jacobs,Data Engineer,38.9047,-77.0163,,,,DC,software engineer - cloud based (active top secret),5c09e632af11378e24f8809a
1872,,Washington,Burns & McDonnell,Other,38.9047,-77.0163,,,,DC,commercial construction market leader â global facilities,5c09e632af11378e24f8809b
1873,,Washington,Booz Allen Hamilton,Data Scientist,38.9047,-77.0163,,,,DC,"data scientist, mid",5c09e632af11378e24f8809c
1874,,Washington,"T. White Parker Associates, Incorporated",Data Scientist,38.9047,-77.0163,,,,DC,data scientist,5c09e632af11378e24f8809d
1875,,Washington,Technica,Data Scientist,38.9047,-77.0163,,,,DC,data scientist,5c09e632af11378e24f8809e
1876,,Washington,Advantage SCI,Data Scientist,38.9047,-77.0163,,,,DC,data scientist,5c09e632af11378e24f8809f
1877,,Washington,Government of the District of Columbia,Data Analyst,38.9047,-77.0163,,,,DC,forensic scientist ii (crime scene) / crime scene analyst,5c09e632af11378e24f880a0
1878,,Washington,ASTA CRS,Data Scientist,38.9047,-77.0163,,,,DC,data science engineer,5c09e632af11378e24f880a1
1879,,Washington,"VISUAL SOFT, INC",Data Scientist,38.9047,-77.0163,,,,DC,data scientist - mid level -active top secret - hot need,5c09e632af11378e24f880a2
1880,,Washington,Vanda Pharmaceuticals Inc.,Data Scientist,38.9047,-77.0163,,,,DC,data scientist,5c09e632af11378e24f880a3
1881,,Washington,Teracore,Data Analyst,38.9047,-77.0163,,,,DC,data analyst / data scientist for statistical analysis,5c09e632af11378e24f880a4
1882,,Washington,AFL-CIO,Data Scientist,38.9047,-77.0163,,,,DC,lead data scientist,5c09e632af11378e24f880a5
1883,,Washington,US Agency for International Development,Data Scientist,38.9047,-77.0163,,,,DC,data scientist,5c09e632af11378e24f880a6
1884,,Washington,HexaCorp,Data Analyst,38.9047,-77.0163,,,,DC,business analyst - junior level,5c09e632af11378e24f880a7
1885,,Washington,Grant Thornton,Data Scientist,38.9047,-77.0163,,,,DC,data scientist,5c09e632af11378e24f880a8
1886,,Washington,C3 IoT,Data Scientist,38.9047,-77.0163,,,,DC,data scientist (dc),5c09e632af11378e24f880a9
1887,,Washington,Central Intelligence Agency,Data Scientist,38.9047,-77.0163,,,,DC,undergraduate internship/co-op program - data scientist,5c09e632af11378e24f880aa
1888,,Washington,"Onyx Government Services, LLC",Data Scientist,38.9047,-77.0163,,,,DC,data scientist/sas developer,5c09e632af11378e24f880ab
1889,,Washington,"Handshake Partners, LLC",Data Analyst,38.9047,-77.0163,,,,DC,research & data analyst,5c09e632af11378e24f880ac
1890,,Washington,Google,Data Technician,38.9047,-77.0163,,,,DC,"data and machine learning technical trainer, google cloud platform",5c09e632af11378e24f880ad
1891,,Washington,"CGH Technologies, Inc.",Data Scientist,38.9047,-77.0163,,,,DC,data scientist,5c09e632af11378e24f880ae
1892,,Washington,Lexington Solutions Group,Data Scientist,38.9047,-77.0163,,,,DC,data scientist,5c09e632af11378e24f880af
1893,,Washington,PCI Strategic Management,Data Scientist,38.9047,-77.0163,,,,DC,data scientist (ts/sci clearance),5c09e632af11378e24f880b0
1894,,Washington,Coso IT,Data Scientist,38.9047,-77.0163,,,,DC,data scientist,5c09e632af11378e24f880b1
1895,,Washington,Improbable,Data Scientist,38.9047,-77.0163,,,,DC,"applied data scientist, enterprise",5c09e632af11378e24f880b2
1896,,Washington,Centers for Disease Control and Prevention,Data Scientist,38.9047,-77.0163,,,,DC,health scientist,5c09e632af11378e24f880b3
1897,,Washington,Department of Health And Human Services,Data Analyst,38.9047,-77.0163,,,,DC,social science research analyst,5c09e632af11378e24f880b4
1898,,Washington,Comcast,Data Scientist,38.9047,-77.0163,,,,DC,"scientist, enterprise & data analytics",5c09e632af11378e24f880b5
1899,,Washington,Booz Allen Hamilton,Data Analyst,38.9047,-77.0163,,,,DC,acquisition data analyst,5c09e632af11378e24f880b6
1900,,Washington,Planned Systems International,Data Scientist,38.9047,-77.0163,,,,DC,data scientist (analytical methodologist),5c09e632af11378e24f880b7
1901,,Washington,Guidehouse,Data Scientist,38.9047,-77.0163,,,,DC,data scientist â experienced associate,5c09e632af11378e24f880b8
1902,,Washington,Amyx Inc,Data Analyst,38.9047,-77.0163,,,,DC,statistical data analyst,5c09e632af11378e24f880b9
1903,,Washington,Vanda Pharmaceuticals Inc.,Data Manager,38.9047,-77.0163,,,,DC,"managers, statistical analyst",5c09e632af11378e24f880ba
1904,,Washington,FREEDOM CONSULTING GROUP,Data Scientist,38.9047,-77.0163,,,,DC,strategy and research data scientist,5c09e632af11378e24f880bb
1905,,Washington,"OneGlobe, LLC",Data Scientist,38.9047,-77.0163,,,,DC,data scientist (must have active top secret),5c09e632af11378e24f880bc
1906,,Washington,Booz Allen Hamilton,Data Scientist,38.9047,-77.0163,,,,DC,"data scientist, senior",5c09e632af11378e24f880bd
1907,,Washington,"Akima, LLC",Data Scientist,38.9047,-77.0163,,,,DC,data scientist- clearance required,5c09e632af11378e24f880be
1908,,Washington,BlueLabs Analytics,Data Engineer,38.9047,-77.0163,,,,DC,associate data engineer,5c09e632af11378e24f880bf
1909,,Washington,Ãptimus Consulting,Data Scientist,38.9047,-77.0163,,,,DC,data science fellow,5c09e632af11378e24f880c0
1910,,Washington,Service Employees International Union,Data Analyst,38.9047,-77.0163,,,,DC,research analyst,5c09e632af11378e24f880c1
1911,,Washington,ANALYTICA,Data Analyst,38.9047,-77.0163,,,,DC,sr. statistical data analyst,5c09e632af11378e24f880c2
1912,,Washington,Mathematica Policy Research,Data Scientist,38.9047,-77.0163,,,,DC,data scientist - human services,5c09e632af11378e24f880c3
1913,,Washington,Department of Energy,Data Scientist,38.9047,-77.0163,,,,DC,physical scientist,5c09e632af11378e24f880c4
1914,,Washington,Google,Research Analyst/Scientist,38.9047,-77.0163,,,,DC,student research collaboration,5c09e632af11378e24f880c5
1915,,Washington,BlueLabs Analytics,Data Analyst,38.9047,-77.0163,,,,DC,outreach data analyst,5c09e632af11378e24f880c6
1916,,Washington,Guidehouse,Data Scientist,38.9047,-77.0163,,,,DC,data scientist â senior associate,5c09e632af11378e24f880c7
1917,,Washington,Jacobs,Data Scientist,38.9047,-77.0163,,,,DC,data scientist,5c09e632af11378e24f880c8
1918,,Washington,Talent Savant,Data Scientist,38.9047,-77.0163,,,,DC,data scientist - ts/sci required,5c09e632af11378e24f880c9
1919,,Washington,Harnham,Data Scientist,38.9047,-77.0163,,,,DC,senior data scientist,5c09e632af11378e24f880ca
1920,,Washington,BlueLabs Analytics,Data Analyst,38.9047,-77.0163,,,,DC,data analyst,5c09e632af11378e24f880cb
1921,,Washington,U.S. Federal Government,Data Assistant,38.9047,-77.0163,,,,DC,assistant inspector general for investigations,5c09e632af11378e24f880cc
1922,,Washington,HighPoint,Data Scientist,38.9047,-77.0163,,,,DC,sr. data scientist,5c09e632af11378e24f880cd
1923,,Washington,Atlantic Media,Data Analyst,38.9047,-77.0163,,,,DC,research analyst,5c09e632af11378e24f880ce
1924,,Washington,JLL,Data Analyst,38.9047,-77.0163,,,,DC,research data analyst,5c09e632af11378e24f880cf
1925,,Washington,Noblis,Data Scientist,38.9047,-77.0163,,,,DC,scientist - multiple levels,5c09e632af11378e24f880d0
1926,,Washington,Guidehouse,Data Scientist,38.9047,-77.0163,,,,DC,mid-level data scientist - senior associate,5c09e632af11378e24f880d1
1927,,Washington,Walker Medical Solutions,Data Analyst,38.9047,-77.0163,,,,DC,statistical analyst,5c09e632af11378e24f880d2
1928,,Washington,Civis Analytics,Data Scientist,38.9047,-77.0163,,,,DC,"senior applied data scientist, government",5c09e632af11378e24f880d3
1929,,Washington,National Geographic,Data Analyst,38.9047,-77.0163,,,,DC,jr. research analyst,5c09e632af11378e24f880d4
1930,,Washington,Gallup,Data Engineer,38.9047,-77.0163,,,,DC,data engineer,5c09e632af11378e24f880d5
1931,,Washington,Centra Technology,Other,38.9047,-77.0163,,,,DC,ci and insider threat data and trend analysis specialist,5c09e632af11378e24f880d6
1932,,Washington,E.L. Haynes Public Charter School,Data Manager,38.9047,-77.0163,,,,DC,data analysis manager,5c09e632af11378e24f880d7
1933,,Washington,Bloomberg BNA,Data Analyst,38.9047,-77.0163,,,,DC,research analyst,5c09e632af11378e24f880d8
1934,,Washington,BlueLabs Analytics,Data Scientist,38.9047,-77.0163,,,,DC,data scientist/lead data scientist,5c09e632af11378e24f880d9
1935,,Washington,OneGlobe,Data Scientist,38.9047,-77.0163,,,,DC,data scientist with top secret,5c09e632af11378e24f880da
1936,,Washington,SOLUTE,Data Scientist,38.9047,-77.0163,,,,DC,computer scientist at nas pax river,5c09e632af11378e24f880db
1937,,Washington,ICF,Other,38.9047,-77.0163,,,,DC,data visualization specialist,5c09e632af11378e24f880dc
1938,,Washington,Atlas Research,Data Scientist,38.9047,-77.0163,,,,DC,implementation scientist,5c09e632af11378e24f880dd
1939,,Washington,Acumen LLC,Data Analyst,38.9047,-77.0163,,,,DC,data and policy analyst - statistical programmer,5c09e632af11378e24f880de
1940,,Washington,Advanced Sciences and Technologies (AS&T),Data Analyst,38.9047,-77.0163,,,,DC,operations research analyst,5c09e632af11378e24f880df
1941,,Washington,Centers for Disease Control and Prevention,Other,38.9047,-77.0163,,,,DC,epidemiologist,5c09e632af11378e24f880e0
1942,,Washington,Missing Link Security,Data Analyst,38.9047,-77.0163,,,,DC,junior management analyst,5c09e632af11378e24f880e1
1943,,Washington,Rescue Agency,Research Analyst/Scientist,38.9047,-77.0163,,,,DC,jr. research associate ii,5c09e632af11378e24f880e2
1944,,Washington,TechnoGen Inc,Data Analyst,38.9047,-77.0163,,,,DC,business analyst- mid level,5c09e632af11378e24f880e3
1945,,Washington,Delmock Technologies Inc.,Data Analyst,38.9047,-77.0163,,,,DC,research analyst,5c09e632af11378e24f880e4
1946,,Washington,Department of Homeland Security,Data Analyst,38.9047,-77.0163,,,,DC,operations research analyst,5c09e632af11378e24f880e5
1947,,Washington,Ipsos North America,Data Analyst,38.9047,-77.0163,,,,DC,research analyst - corporate reputation research,5c09e632af11378e24f880e6
1948,,Washington,"GreenZone Solutions, Inc.",Data Engineer,38.9047,-77.0163,,,,DC,data engineer,5c09e632af11378e24f880e7
1949,,Washington,Chenega Corporation,Other,38.9047,-77.0163,,,,DC,data warehouse spec ii,5c09e632af11378e24f880e8
1950,,Washington,"The Cadmus Group, Inc.",Data Scientist,38.9047,-77.0163,,,,DC,gis scientist,5c09e632af11378e24f880e9
1951,,Washington,KPMG,Data Director,38.9047,-77.0163,,,,DC,"director, data scientist",5c09e632af11378e24f880ea
1952,,Washington,Salient CRGT,Data Developer,38.9047,-77.0163,,,,DC,sas programer,5c09e632af11378e24f880eb
1953,,Washington,"LS Technologies, LLC",Data Analyst,38.9047,-77.0163,,,,DC,research analyst,5c09e632af11378e24f880ec
1954,,Washington,Arch,Data Analyst,38.9047,-77.0163,,,,DC,senior statistical analyst,5c09e632af11378e24f880ed
1955,,Washington,Celestar Corporation,Data Scientist,38.9047,-77.0163,,,,DC,"behavioral scientist (seoul, korea)",5c09e632af11378e24f880ee
1956,,Washington,Booz Allen Hamilton,Other,38.9047,-77.0163,,,,DC,"quantitative gmc/data strategist, mid",5c09e632af11378e24f880ef
1957,,Washington,ASRC Federal Holding Company,Data Scientist,38.9047,-77.0163,,,,DC,earth sciences community applications support scientist,5c09e632af11378e24f880f0
1958,,Washington,Association of American Medical Colleges,Data Analyst,38.9047,-77.0163,,,,DC,research and data analyst,5c09e632af11378e24f880f1
1959,,Washington,Booz Allen Hamilton,Other,38.9047,-77.0163,,,,DC,"data analytics specialist, mid",5c09e632af11378e24f880f2
1960,,Washington,SkillDemand,Data Scientist,38.9047,-77.0163,,,,DC,technology lead/data scientist,5c09e632af11378e24f880f3
1961,,Washington,Center for the Study of Services,Data Analyst,38.9047,-77.0163,,,,DC,research analyst/associate,5c09e632af11378e24f880f4
1962,,Washington,KPMG,Data Manager,38.9047,-77.0163,,,,DC,"manager, data scientist",5c09e632af11378e24f880f5
1963,,Washington,IHS Markit,Data Analyst,38.9047,-77.0163,,,,DC,lng research analyst,5c09e632af11378e24f880f6
1964,,Washington,Workbridge Associates,Data Scientist,38.9047,-77.0163,,,,DC,data scientist/engineer (active cbp bi/clearance),5c09e632af11378e24f880f7
1965,,Washington,Mathematica Policy Research,Data Analyst,38.9047,-77.0163,,,,DC,international research analyst,5c09e632af11378e24f880f8
1966,,Washington,Unisys,Data Analyst,38.9047,-77.0163,,,,DC,research analyst,5c09e632af11378e24f880f9
1967,,Washington,AccessLex Institute,Data Analyst,38.9047,-77.0163,,,,DC,research analyst (diversity),5c09e632af11378e24f880fa
1968,,Washington,Penn Schoen Berland,Data Analyst,38.9047,-77.0163,,,,DC,market research analyst,5c09e632af11378e24f880fb
1969,,Washington,N C Q A,Data Scientist,38.9047,-77.0163,,,,DC,research scientist,5c09e632af11378e24f880fc
1970,,Washington,Central Intelligence Agency,Other,38.9047,-77.0163,,,,DC,analytic methodologist,5c09e632af11378e24f880fd
1971,,Washington,Opportunity Finance Network,Data Analyst,38.9047,-77.0163,,,,DC,"data/research analyst, senior associate",5c09e632af11378e24f880fe
1972,,Washington,Parsons,Other,38.9047,-77.0163,,,,DC,transportation planner,5c09e632af11378e24f880ff
1973,,Washington,Feeding America,Data Analyst,38.9047,-77.0163,,,,DC,research analyst,5c09e632af11378e24f88100
1974,,Washington,FrameWorks Institute,Data Analyst,38.9047,-77.0163,,,,DC,research analyst,5c09e632af11378e24f88101
1975,,Washington,PARTNERSHIP for PUBLIC SERVICE,Data Consultant,38.9047,-77.0163,,,,DC,ipa assignment-knowledge management consultant/library scientist,5c09e632af11378e24f88102
1976,,Washington,The Urban Institute,Data Analyst,38.9047,-77.0163,,,,DC,research analyst (justice policy center),5c09e632af11378e24f88103
1977,,Washington,Federation for American Immigration Reform (Fair),Data Analyst,38.9047,-77.0163,,,,DC,online content research & policy analyst,5c09e632af11378e24f88104
1978,,Washington,Leidos,Data Analyst,38.9047,-77.0163,,,,DC,operational research analyst - data collection ado,5c09e632af11378e24f88105
1979,,Washington,Eaton Vance,Data Analyst,38.9047,-77.0163,,,,DC,esg research analyst,5c09e632af11378e24f88106
1980,,Washington,Heart Rhythm Society (HRS),Other,38.9047,-77.0163,,,,DC,finance & operations associate,5c09e632af11378e24f88107
1981,,Washington,Centra Technology,Data Analyst,38.9047,-77.0163,,,,DC,research analyst,5c09e632af11378e24f88108
1982,,Washington,Wittenberg Weiner Consulting LLC,Data Analyst,38.9047,-77.0163,,,,DC,open source tradecraft consultant/analyst liaison,5c09e632af11378e24f88109
1983,,Washington,KPMG,Data Manager,38.9047,-77.0163,,,,DC,"manager, data scientist (ai/nlp)",5c09e632af11378e24f8810a
1984,,Washington,MindRight,Other,38.9047,-77.0163,,,,DC,ux/ui designer,5c09e632af11378e24f8810b
1985,,Washington,ARiA,Data Scientist,38.9047,-77.0163,,,,DC,r&d scientist/engineer,5c09e632af11378e24f8810c
1986,,Washington,Environmental Working Group,Other,38.9047,-77.0163,,,,DC,toxicologist,5c09e632af11378e24f8810d
1987,,Washington,LEWIS,Data Analyst,38.9047,-77.0163,,,,DC,research analyst,5c09e632af11378e24f8810e
1988,,Washington,"Advanced Decision Vectors, LLC",Data Analyst,38.9047,-77.0163,,,,DC,research analyst/evaluator,5c09e632af11378e24f8810f
1989,,Washington,Benenson Strategy Group,Data Analyst,38.9047,-77.0163,,,,DC,market research analyst (corporate and political),5c09e632af11378e24f88110
1990,,Washington,Mathematica Policy Research,Statistician,38.9047,-77.0163,,,,DC,statistician,5c09e632af11378e24f88111
1991,,Washington,The Urban Institute,Other,38.9047,-77.0163,,,,DC,editorial specialist (health policy),5c09e632af11378e24f88112
1992,,Washington,"Summit Technologies, Inc.",Data Analyst,38.9047,-77.0163,,,,DC,intelligence research analyst,5c09e632af11378e24f88113
1993,,Washington,Legal Services Corporation,Data Analyst,38.9047,-77.0163,,,,DC,research analyst iii,5c09e632af11378e24f88114
1994,,Washington,LinQuest Corporation,Data Analyst,38.9047,-77.0163,,,,DC,"jr operations research analyst, #3177",5c09e632af11378e24f88115
1995,,Washington,Booz Allen Hamilton,Other,38.9047,-77.0163,,,,DC,"data analytics specialist, senior",5c09e632af11378e24f88116
1996,,Washington,Guidehouse,Data Manager,38.9047,-77.0163,,,,DC,senior data scientist - manager,5c09e632af11378e24f88117
1997,,Washington,KPMG,Data Director,38.9047,-77.0163,,,,DC,"director, nlp data scientist",5c09e632af11378e24f88118
1998,,Washington,Accenture,Data Consultant,38.9047,-77.0163,,,,DC,supply chain data science consultant,5c09e632af11378e24f88119
1999,,Washington,Washington Metropolitan Area Transit Authority,Data Analyst,38.9047,-77.0163,,,,DC,operations research analyst,5c09e632af11378e24f8811a
2000,,Washington,Acima Spirits,Data Scientist,38.9047,-77.0163,,,,DC,research engineer/scientist,5c09e632af11378e24f8811b
2001,,Washington,Novetta,Data Engineer,38.9047,-77.0163,,,,DC,data engineer,5c09e632af11378e24f8811c
2002,,Washington,New America,Data Developer,38.9047,-77.0163,,,,DC,"technologist , open internet devops",5c09e632af11378e24f8811d
2003,,Washington,Newmark Knight Frank,Data Analyst,38.9047,-77.0163,,,,DC,senior research analyst,5c09e632af11378e24f8811e
2004,,Washington,KPMG,Data Scientist,38.9047,-77.0163,,,,DC,"senior associate, data scientist (nlp/ai)",5c09e632af11378e24f8811f
2005,,Washington,Ipsos North America,Data Analyst,38.9047,-77.0163,,,,DC,market research analyst - analyst development program,5c09e632af11378e24f88120
2006,,Washington,ERPi,Data Scientist,38.9047,-77.0163,,,,DC,data scientist â data quality and fraud analytics,5c09e632af11378e24f88121
2007,,Washington,Novetta,Data Analyst,38.9047,-77.0163,,,,DC,ukrainian research analyst,5c09e632af11378e24f88122
2008,,Washington,American Geophysical Union,Other,38.9047,-77.0163,,,,DC,talent pool internship - fall,5c09e632af11378e24f88123
2009,,Washington,Exponent,Other,38.9047,-77.0163,,,,DC,environmental modeler,5c09e632af11378e24f88124
2010,,Washington,The Catholic University of America,Data Analyst,38.9047,-77.0163,,,,DC,research analyst i,5c09e632af11378e24f88125
2011,,Washington,Novetta,Data Analyst,38.9047,-77.0163,,,,DC,azerbaijani research analyst,5c09e632af11378e24f88126
2012,,Washington,GQR,Data Engineer,38.9047,-77.0163,,,,DC,top secret clearnace - engineer (hardware / software),5c09e632af11378e24f88127
2013,,Washington,xentity corporation,Data Consultant,38.9047,-77.0163,,,,DC,independent consultant - government solution architect,5c09e632af11378e24f88128
